video_duration_sec,video_view_count,video_comment_count,claim_status_claim,verified_status_verified,banned_status_active,banned_status_banned,engagement_ratio,shares_to_comments,downloads_to_views
31,677288.0,1428.0,1,1,True,False,0.4204252843694263,46.49825052484255,0.003199525165070103
8,726718.0,87.0,1,0,False,False,0.37340481452227686,326.84090909090907,0.0016966691343822502
13,857998.0,2431.0,1,0,False,False,0.7695705584395302,75.33675986842105,0.006794887633770708
48,589041.0,1597.0,1,0,True,False,0.34150084629083544,32.52377972465582,0.005707582324490146
31,604898.0,899.0,1,0,True,False,0.6417594371282431,106.41888888888889,0.005331477373044712
20,737901.0,12.0,1,0,False,False,0.2860004255313382,357.3076923076923,0.0009025600995255461
56,680252.0,9.0,1,0,False,False,0.2688547773472184,194.6,0.00473795005380359
31,250243.0,240.0,1,0,False,False,0.22307117481807684,40.96265560165975,0.002817261621703704
28,5279.0,7.0,1,0,True,False,0.5124076529645766,2.0,0.0022731577950369387
37,364943.0,4.0,1,0,True,False,0.6024886078099868,1229.8,0.0024825794713146986
51,865320.0,1504.0,1,0,False,True,0.22359936208570239,32.87043189368771,0.002974622105117182
51,874793.0,2006.0,1,0,True,False,0.39326789309013677,14.829596412556054,0.0060151372953372965
24,468077.0,131.0,1,0,True,False,0.5054168438098859,286.04545454545456,0.009227114342298382
57,539826.0,60.0,1,0,True,False,0.2772041361475735,270.5081967213115,0.0008224872458903425
55,309589.0,754.0,1,0,True,False,0.7385210714850979,72.66887417218543,0.00883429320809202
39,572084.0,9.0,1,0,True,False,0.1740688430370365,491.1,0.0025782926982750786
26,879769.0,1257.0,1,0,True,False,0.1571457962260548,21.81796502384738,0.002600682679203291
37,436875.0,1947.0,1,0,False,True,0.7066414878397711,21.445071868583163,0.010673533619456367
43,501354.0,2110.0,1,0,True,False,0.6350462946341308,30.390810042633824,0.007745026468323779
50,168449.0,383.0,1,0,False,True,0.6509388598329465,43.268229166666664,0.011647442252551217
32,200060.0,1500.0,1,0,False,True,0.7170298910326902,21.602931379080612,0.012816155153453964
16,423164.0,1430.0,1,0,False,False,0.5801604106209413,38.606568832983925,0.005681012562505317
57,182650.0,95.0,1,0,False,False,0.6462742950999179,300.0104166666667,0.0023761292088694225
49,195432.0,200.0,1,0,True,False,0.16095112366449713,17.328358208955223,0.0022156044046010887
9,90931.0,156.0,1,0,True,False,0.623197809327952,22.726114649681527,0.010667429149574952
43,920337.0,2850.0,1,0,False,True,0.8580889391603294,75.25429673798668,0.004915590702101512
33,995247.0,3081.0,1,0,True,False,0.6774971439250759,50.889682024659315,0.0091424540842625
23,956314.0,298.0,1,0,False,True,0.7635504656420381,516.8060200668897,0.0030345681439359878
53,328659.0,135.0,1,0,True,False,0.6463599049470728,340.5735294117647,0.0010253788881485065
49,631075.0,354.0,1,1,False,False,0.6073287644099354,274.48450704225354,0.001842887137028087
60,228358.0,35.0,1,0,False,False,0.09604217938500074,64.77777777777777,0.0011823540230690406
51,276059.0,507.0,1,0,True,False,0.5054680340072231,76.70669291338582,0.00860685578082946
53,351066.0,0.0,1,0,False,True,0.22102966393783505,19119.0,0.00011109022235135274
41,530697.0,166.0,1,0,False,False,0.07436823648899467,48.868263473053894,0.0005238394036521782
49,2883.0,2.0,1,0,True,False,0.5560180367672564,116.0,0.003815469996531391
56,426268.0,1935.0,1,0,True,False,0.49748984207118524,26.230371900826448,0.00800904595231169
11,660561.0,3449.0,1,0,False,False,0.6839050443486673,34.8831884057971,0.008355019445592459
40,150706.0,1.0,1,0,True,False,0.5487903600387509,4706.5,0.0030124878903295157
47,965051.0,2550.0,1,0,True,False,0.6639690544852034,26.343002744021952,0.004082685785518071
24,311719.0,163.0,1,0,False,False,0.250847718618371,38.792682926829265,0.0015911766687304913
50,56142.0,172.0,1,0,True,False,0.5226212105019415,8.901734104046243,0.006946670941541092
48,915553.0,3.0,1,1,True,False,0.3832055599184318,19574.75,7.645652408981238e-06
20,593281.0,2486.0,1,0,True,False,0.7520416126590941,41.774024929634095,0.013094975230961382
59,169697.0,120.0,1,0,False,True,0.0823880210021391,4.867768595041323,0.0018503568124362834
53,812513.0,2809.0,1,0,True,False,0.6812998684328743,7.125622775800712,0.009310620260845058
34,743385.0,107.0,1,0,True,False,0.6303436308238665,485.0833333333333,0.00191959751676453
58,726835.0,1854.0,1,0,True,False,0.45533993272200707,17.033962264150944,0.005321702999993121
43,950500.0,956.0,1,0,True,False,0.18459863229879012,27.0773249738767,0.002057864281956865
38,25771.0,26.0,1,0,False,True,0.25800318187109544,65.5925925925926,0.002987854565208956
35,660194.0,1335.0,1,0,False,True,0.5882195233522268,22.888473053892216,0.0107574440240293
50,848448.0,275.0,1,0,True,False,0.31458616202760803,203.27898550724638,0.0038564531945387342
18,56312.0,254.0,1,0,False,True,0.7783598522517403,24.356862745098038,0.009092200596675664
10,263806.0,10.0,1,0,False,False,0.0414622866803636,215.72727272727272,0.00010234793749952617
19,951464.0,387.0,1,0,True,False,0.4919240244507412,260.5412371134021,0.0007903609595318373
40,907591.0,853.0,1,0,True,False,0.39636356023803676,76.64871194379391,0.0019127558558866273
40,285004.0,71.0,1,0,True,False,0.1591732045866023,161.84722222222223,0.002006989375587711
40,611518.0,45.0,1,0,True,False,0.08595331617384934,193.2608695652174,0.0003205138687659235
18,227262.0,74.0,1,0,False,True,0.1552789291654566,7.533333333333333,0.0020064947065501493
59,216296.0,70.0,1,0,True,False,0.5313274401745756,310.4366197183099,0.0012482893812183304
34,714428.0,2559.0,1,0,True,False,0.730142155682588,26.251953125,0.008374531793266781
22,915340.0,1440.0,1,0,True,False,0.5702340114055979,37.19361554476058,0.008443856927480498
29,830574.0,2892.0,1,0,True,False,0.7042671694514878,51.95782924300035,0.008868565594396164
48,42647.0,155.0,1,0,True,False,0.5454076488381363,32.22435897435897,0.00879311557671114
60,697308.0,1572.0,1,0,True,False,0.37353221245131274,41.66560712015257,0.004329507190509789
16,775229.0,247.0,1,1,True,False,0.0585310921031076,6.596774193548387,0.0010771010888395557
26,242727.0,26.0,1,0,True,False,0.021307889109987765,22.962962962962962,0.00025543099861160894
12,64994.0,100.0,1,0,True,False,0.6541373049819983,47.20792079207921,0.003784964765978398
15,338032.0,834.0,1,0,True,False,0.6997473611965731,70.06946107784431,0.009368935485397831
26,405315.0,1200.0,1,0,True,False,0.6437758286764615,10.619483763530392,0.01398171792309685
28,443793.0,251.0,1,0,True,False,0.18501869114654806,72.93650793650794,0.0015119661644054773
23,754822.0,4094.0,1,0,True,False,0.6376364228917546,6.9833943833943835,0.010072573401411194
20,612397.0,606.0,1,0,True,False,0.16240445332031345,46.051070840197696,0.0014859641703012915
50,998792.0,1301.0,1,0,True,False,0.2045691194963516,37.50384024577573,0.002846438497705228
51,765069.0,156.0,1,0,False,True,0.4818323576043468,426.69426751592357,0.0003633659186295615
54,112830.0,3.0,1,0,True,False,0.3472392094301161,131.5,0.0009483293450323495
23,762699.0,458.0,1,0,True,False,0.5059073107477524,57.22004357298475,0.009306423635011976
24,645348.0,44.0,1,0,True,False,0.0510267328635093,149.17777777777778,0.00032695537911328463
16,379005.0,1858.0,1,0,True,False,0.6826532631495627,26.59064012910167,0.00755135156528278
15,894337.0,304.0,1,0,True,False,0.15085700356800624,12.059016393442622,0.00112932820625782
58,712536.0,1734.0,1,0,True,False,0.380289557299561,27.634005763688762,0.006295822246174228
9,148492.0,841.0,1,0,False,False,0.5878700536055814,17.76959619952494,0.008512243083802494
33,433310.0,1030.0,1,0,True,False,0.3219381043594655,33.245392822502424,0.004045602455516836
50,649471.0,46.0,1,0,True,False,0.5557184231474539,901.0425531914893,0.001650574082599531
5,40208.0,0.0,1,0,False,False,0.22540290489454834,1029.0,0.0003979307600477517
38,346555.0,94.0,1,0,True,False,0.24007156151260262,129.92631578947368,0.0017457546421202983
20,812447.0,528.0,1,0,True,False,0.5261500134778022,151.1568998109641,0.0044409050682690685
6,391812.0,76.0,1,0,False,False,0.08376976713321695,22.155844155844157,0.00042112033322103457
28,468758.0,681.0,1,0,False,True,0.19894487134086244,18.275659824046922,0.002711420391758647
35,642888.0,122.0,1,0,True,False,0.045810467764213984,56.983739837398375,0.0006408581276987593
35,633270.0,60.0,1,0,False,True,0.011457987904053564,16.688524590163933,0.0001594896331738437
17,734203.0,2745.0,1,0,False,True,0.5702537309163814,41.07865986890022,0.009254933581039576
44,939399.0,104.0,1,0,True,False,0.18774237571042762,296.37142857142857,0.0009644464173370421
8,494881.0,198.0,1,0,True,False,0.08582063162659306,44.89447236180904,0.001079047286115248
27,886215.0,4219.0,1,1,True,False,0.7347460830611082,27.092417061611375,0.012348019385814955
47,648343.0,2122.0,1,1,False,True,0.4723626228709186,31.124823363165333,0.007292436256734475
12,56430.0,0.0,1,0,False,True,0.686106680843523,4691.0,0.0
42,558866.0,2012.0,1,0,True,False,0.3751543303761546,7.713363139592648,0.008039494261594013
36,91199.0,59.0,1,0,True,False,0.3540718648230792,52.85,0.0012609787388019606
25,788517.0,2067.0,1,0,True,False,0.4109575316702113,4.6146034816247585,0.006127959194284968
45,115622.0,373.0,1,0,True,False,0.617148985487191,35.67379679144385,0.007066129283354379
36,36741.0,23.0,1,0,True,False,0.12658882447402084,2.0416666666666665,0.0010342668952940857
23,417233.0,66.0,1,0,True,False,0.6063087052078815,518.2835820895523,0.0008556370181649102
16,509376.0,1318.0,1,0,True,False,0.3763526353813293,26.356330553449585,0.004478028018595301
52,993601.0,1377.0,1,1,True,False,0.491521244443192,89.65384615384616,0.002665053678488649
29,511307.0,2467.0,1,0,True,False,0.5905512735010473,8.440842787682334,0.013050867678322416
32,518655.0,502.0,1,0,False,False,0.28459573319451276,80.6958250497018,0.0026356633985982975
59,268145.0,106.0,1,0,False,True,0.48441328385761434,135.21495327102804,0.010140036174457849
45,862840.0,746.0,1,0,False,False,0.6156436882851977,124.66532797858099,0.0016909276343238606
24,244746.0,62.0,1,0,True,False,0.07483676954883839,46.73015873015873,0.000735456350665588
37,210960.0,467.0,1,0,True,False,0.735257868790292,79.0042735042735,0.008793136139552522
12,111863.0,4.0,1,0,False,False,0.005041881587298749,6.6,9.833456996504652e-05
11,89566.0,21.0,1,0,True,False,0.567827077239131,246.22727272727272,0.0015295982850635286
42,444516.0,756.0,1,0,False,False,0.5270226493534541,16.571994715984147,0.011218943750056241
49,226281.0,72.0,1,0,False,True,0.5548101696563122,383.5753424657534,0.00048612123863691606
29,330402.0,355.0,1,0,True,False,0.6645238224950212,128.5870786516854,0.005662798651339883
17,704208.0,51.0,1,0,False,True,0.21555421125576535,340.6730769230769,0.0005225728761956694
24,519070.0,188.0,1,0,True,False,0.4115090450228293,286.5132275132275,0.0012811374188452425
50,499826.0,1333.0,1,0,False,True,0.6735904094624929,13.428785607196401,0.014917191182531521
50,167944.0,137.0,1,0,True,False,0.5595377030438717,43.768115942028984,0.0021018911065593293
60,511854.0,133.0,1,0,True,False,0.6894329242323006,296.15671641791045,0.0007345844713531593
60,684341.0,1005.0,1,0,False,True,0.20072449261406228,7.472166998011929,0.002544053330138045
22,825852.0,3127.0,1,0,False,False,0.6002140819420428,1.186700767263427,0.01187137646939161
52,683434.0,87.0,1,0,False,False,0.19431137461700765,428.95454545454544,0.00045212851570158933
41,231712.0,36.0,1,1,False,False,0.05711400359066427,20.83783783783784,0.00034094047783455326
50,597742.0,314.0,1,0,True,False,0.3774989878576376,141.18412698412698,0.0031535344680480876
36,273182.0,611.0,1,0,False,False,0.38340739873051666,35.87418300653595,0.003935105534039578
46,482106.0,465.0,1,0,False,False,0.6115957901374387,139.15236051502146,0.002596939262319905
52,93598.0,9.0,1,0,True,False,0.5674693903715892,8.6,0.0018696980704715912
39,870656.0,1696.0,1,0,True,False,0.21676643817994706,27.291101944608133,0.003327376139370773
5,441748.0,130.0,1,0,True,False,0.3094660304064761,102.19083969465649,0.0012586361454947164
40,33738.0,3.0,1,0,True,False,0.01855474539095382,0.75,0.00017784101013693757
42,934185.0,134.0,1,0,True,False,0.0329281673330229,59.762962962962966,0.000575903059886425
25,422912.0,19.0,1,0,True,False,0.7167235736985472,2519.2,0.010356764527845036
21,515255.0,10.0,1,0,False,True,0.02013372019679576,248.9090909090909,4.2697305217804774e-05
17,749576.0,1414.0,1,0,True,False,0.5114638142096332,43.218374558303886,0.007893795959315667
54,169966.0,58.0,1,0,True,False,0.7015520751209066,525.7627118644068,0.003153571890848758
58,629607.0,389.0,1,0,True,False,0.38378226417431827,46.40512820512821,0.00233002492030743
23,49714.0,7.0,1,0,False,True,0.44629279478617695,334.125,0.006859234823188639
42,807048.0,962.0,1,0,False,False,0.2969984437109069,50.204569055036345,0.005662612384889127
40,961772.0,2801.0,1,0,True,False,0.6006808266408254,34.76588151320485,0.008765071139521633
43,148883.0,29.0,1,0,False,False,0.8043295742294285,1133.7,0.0008798855477119618
12,631388.0,1298.0,1,0,True,False,0.7022797392411639,78.28483448806774,0.0042826281145666376
48,939426.0,95.0,1,0,True,False,0.4837741344182511,1116.6666666666667,0.0002991188236220841
37,560115.0,935.0,1,0,True,False,0.6446033403854565,104.57371794871794,0.005632771841496836
27,100810.0,47.0,1,0,False,False,0.5147406011308402,105.29166666666667,0.0032338061700228154
49,859572.0,1100.0,1,0,True,False,0.15618703261623226,1.9455040871934606,0.0030631523595463788
6,86449.0,154.0,1,0,True,False,0.2757001237723976,15.561290322580644,0.004569167948732779
19,22675.0,0.0,1,0,True,False,0.8792943770672547,4688.0,0.009349503858875414
8,30448.0,16.0,1,0,True,False,0.04056095638465581,12.117647058823529,0.0008210719915922228
23,569559.0,173.0,1,0,False,True,0.35145085934907533,80.8103448275862,0.0025774327154868943
47,813598.0,401.0,1,0,False,True,0.062024488752430565,2.3582089552238807,0.0011578199553096246
6,506876.0,760.0,1,0,True,False,0.45411501037729146,20.61629434954008,0.0028172570806272146
46,682406.0,1014.0,1,0,True,False,0.16682004554473437,1.3182266009852217,0.0038994381643772183
27,878248.0,361.0,1,0,False,True,0.5992828904819595,336.9337016574586,0.00392485949299059
45,909325.0,1278.0,1,0,False,False,0.4064597366178209,37.63487099296325,0.006800648832925521
18,881753.0,417.0,1,0,True,False,0.34617744425026054,18.035885167464116,0.0018270422669387006
53,179828.0,518.0,1,0,False,True,0.620392819805592,18.165703275529864,0.008502569121605089
5,414954.0,32.0,1,0,True,False,0.11248475734659745,62.18181818181818,0.001814658974247748
42,380857.0,457.0,1,0,False,False,0.5208910430949149,77.19213973799127,0.004841712243703017
23,661093.0,1338.0,1,0,True,False,0.3297145787355183,24.510828976848394,0.005628557555442275
20,612645.0,1963.0,1,0,True,False,0.5812126108921153,3.0967413441955194,0.01233993585192077
31,38266.0,14.0,1,0,True,False,0.2803794491193226,200.8,0.00355406888621753
10,392496.0,299.0,1,0,True,False,0.7304991643226937,103.19666666666667,0.009014104602339897
8,175290.0,391.0,1,0,True,False,0.5172685264418962,4.553571428571429,0.010377089394717326
38,430258.0,146.0,1,0,True,False,0.056112843921554044,23.489795918367346,0.0008111412222433982
14,474105.0,553.0,1,1,True,False,0.8913341981206695,187.9837545126354,0.010609464148237205
53,337386.0,120.0,1,0,True,False,0.18161097378077334,33.553719008264466,0.0038679731820526046
6,448341.0,105.0,1,0,True,False,0.7656872782101124,575.3396226415094,0.0038943571968657787
31,236413.0,389.0,1,0,False,False,0.4100578225393697,45.217948717948715,0.002626759103771789
35,549591.0,781.0,1,0,True,False,0.2698042726318299,22.838874680306905,0.0036099572227347243
46,315640.0,1246.0,1,0,True,False,0.7120897224686351,30.161988773055334,0.010483462172094792
20,467018.0,1064.0,1,0,False,True,0.630009978202125,21.44694835680751,0.004845637641375707
57,794004.0,324.0,1,0,True,False,0.09046050145843094,5.36,0.0014685064558868722
16,119841.0,10.0,1,0,True,False,0.129112741048556,204.63636363636363,0.0003421199756343822
47,796512.0,2131.0,1,0,True,False,0.28974704712546706,17.953564727954973,0.004819764171789
25,390461.0,59.0,1,0,True,False,0.08435925739062287,126.8,0.0004942875216730992
44,86880.0,232.0,1,0,True,False,0.22505755064456723,4.145922746781116,0.004051565377532229
11,371447.0,63.0,1,0,False,False,0.29183167450538033,135.6875,0.0012653218359550621
15,128877.0,74.0,1,0,False,False,0.26647113138884365,54.92,0.0020484648152889963
24,795212.0,48.0,1,0,False,False,0.2104533130787765,883.6734693877551,0.00043384657173181493
9,255361.0,448.0,1,0,True,False,0.2910428765551513,3.178173719376392,0.0053571218784387595
33,911083.0,2863.0,1,0,True,False,0.5914708100140162,45.00768156424581,0.005276138397928619
48,855783.0,1991.0,1,0,True,False,0.558910377981334,56.20381526104418,0.010006041251111555
20,223109.0,162.0,1,0,False,True,0.5789681276864671,131.159509202454,0.007570290754743197
26,137178.0,158.0,1,0,True,False,0.29509104958521043,71.67295597484276,0.00193908644243246
15,927524.0,328.0,1,0,True,False,0.18193814930934402,67.10030395136778,0.0006544305053022886
38,532090.0,22.0,1,0,True,False,0.010338476573512,4.3478260869565215,0.00021424946907478058
20,133433.0,221.0,1,0,True,False,0.7166892747671116,120.6891891891892,0.004848875465589472
17,879928.0,3383.0,1,0,False,False,0.4616286787100763,5.70774231678487,0.0061130001545581
41,770231.0,3988.0,1,0,True,False,0.5543311032664227,8.530709450990223,0.00901547717502931
34,800390.0,1975.0,1,0,True,False,0.5665638001474281,14.518724696356275,0.01115206336910756
49,883273.0,66.0,1,0,True,False,0.23619537787297926,583.223880597015,0.00035209952075971983
45,834772.0,145.0,1,0,True,False,0.47503509940438826,625.2876712328767,0.0012099112092882848
29,487677.0,494.0,1,0,True,False,0.6368498001751159,15.121212121212121,0.009299187782077072
22,69375.0,57.0,1,0,True,False,0.39581981981981984,120.32758620689656,0.007077477477477477
60,485244.0,539.0,1,0,True,False,0.2373362679394284,57.25370370370371,0.00229575224011013
58,495194.0,31.0,1,0,True,False,0.36569506092561704,998.375,0.00023425162663521772
35,216659.0,392.0,1,0,True,False,0.2263095463377935,24.2264631043257,0.0029862595137981804
5,999653.0,50.0,1,0,True,False,0.05841727079296516,253.3921568627451,0.00010103505916553044
31,708456.0,253.0,1,0,True,False,0.27782812200051943,49.574803149606296,0.0012477839131858578
43,786965.0,2772.0,1,0,True,False,0.3360416282808003,4.599350883519654,0.006148939279383454
11,833032.0,1735.0,1,0,True,False,0.5348954181832151,28.116935483870968,0.011528968875145252
50,398689.0,779.0,1,0,False,True,0.7426966883962186,40.83846153846154,0.006207846215972851
20,578974.0,377.0,1,0,True,False,0.2567714612400557,9.833333333333334,0.0013092125034975665
8,404233.0,414.0,1,0,True,False,0.19598597838375392,47.616867469879516,0.0022338601747012242
19,945583.0,568.0,1,0,True,False,0.12236895121845465,0.5957820738137083,0.0009168946565240704
56,794058.0,228.0,1,0,True,False,0.6255525415020061,443.49781659388645,0.010785106377619771
23,414976.0,828.0,1,0,True,False,0.7967255937692782,99.40410132689988,0.005385853639728563
9,201670.0,114.0,1,1,True,False,0.14711657658551097,62.573913043478264,0.001145435612634502
51,126115.0,406.0,1,0,True,False,0.6502160726321214,42.235872235872236,0.010989969472307022
45,182579.0,1101.0,1,0,True,False,0.8309717985091385,30.62250453720508,0.0138624924005499
23,349348.0,32.0,1,0,False,False,0.014893458671582491,33.484848484848484,0.00026334772204220433
50,898054.0,1076.0,1,0,True,False,0.10738329766361489,17.358402971216343,0.0019185928685802858
44,268304.0,496.0,1,0,True,False,0.7283827300375694,90.87726358148893,0.0035892122368656448
15,920073.0,443.0,1,0,False,True,0.4834703333322465,62.369369369369366,0.006109297849192401
60,703576.0,443.0,1,0,False,False,0.4386434443471636,179.46396396396398,0.006775387449259213
46,456405.0,274.0,1,0,True,False,0.10952553105246436,34.99636363636364,0.0017747395405396523
17,102407.0,3.0,1,0,True,False,0.01404200884705147,60.5,0.00011717948968332243
48,752581.0,1343.0,1,1,True,False,0.5441633525162075,27.22172619047619,0.005733602097315771
35,678567.0,323.0,1,1,True,False,0.13754573977219642,70.45370370370371,0.0015665365395016262
52,538890.0,20.0,1,0,True,False,0.7330475607266789,4321.0,0.0017072129748186087
10,164604.0,518.0,1,0,True,False,0.7707224611795582,47.07514450867052,0.005066705547860319
29,282723.0,29.0,1,1,True,False,0.10441669054162554,184.26666666666668,0.0006189804154596548
19,566299.0,667.0,1,0,False,False,0.1327249385925103,30.498502994011975,0.0018276564147208453
9,408148.0,1520.0,1,0,False,True,0.387055675882278,17.92439184746877,0.006553995119417466
7,5449.0,2.0,1,0,True,False,0.453110662506882,130.0,0.003303358414387961
42,995657.0,1313.0,1,0,False,True,0.5102470027328688,31.69634703196347,0.0034409440198783317
9,102158.0,67.0,1,0,True,False,0.34957614675306875,130.61764705882354,0.0018990191663893186
21,451481.0,196.0,1,0,True,False,0.3058733368624593,144.23350253807106,0.0008195250741448699
58,996786.0,266.0,1,0,False,False,0.20235537015969327,139.88389513108615,0.001006234036192322
